PartNumber,Desc,SUnder,Supercession,SurchVal,RRP,Stklevel
46864,WSL DISTRIBUTOR CAP ,,                      ,,0.75,Good
DDB5009,WSL DISTRIBUTOR CAP ,,                      ,,0.79000000000000004,Good
LDC143,DISTRIBUTOR CAP     ,,                      ,,0.53000000000000003,Good
IDC240,WSL DISTRIBUTOR CAP ,,                      ,,0.75,Good
46866,DISTRIBUTOR CAP     ,,                      ,,17.98,Less than 5
DDJ5010,DISTRIBUTOR CAP     ,,                      ,,18.879999999999999,Less than 5
LDC144,DISTRIBUTOR CAP     ,,                      ,,12.59,Less than 5
IDC241,DISTRIBUTOR CAP     ,,                      ,,17.98,Less than 5
46869,DISTRIBUTOR CAP     ,,                      ,,6.5499999999999998,Less than 5
DDB953,DISTRIBUTOR CAP     ,,                      ,,6.8799999999999999,Less than 5
LDC145,DISTRIBUTOR CAP     ,,                      ,,4.5899999999999999,Less than 5
IDC042,DISTRIBUTOR CAP     ,,                      ,,6.5499999999999998,Less than 5
46870,DISTRIBUTOR CAP     ,,                      ,,6.9900000000000002,Good
DDB817,DISTRIBUTOR CAP     ,,                      ,,7.1699999999999999,Good
LDC146,DISTRIBUTOR CAP     ,,                      ,,4.8899999999999997,Good
IDC006,DISTRIBUTOR CAP     ,,                      ,,6.9900000000000002,Good
46885,WSL DISTRIBUTOR CAP ,,                      ,,4.1299999999999999,1 Left
46896,WSL DISTRIBUTOR CAP ,,                      ,,5,Less than 5
DDJ5012,WSL DISTRIBUTOR CAP ,,                      ,,5.25,Less than 5
LDC148,DISTRIBUTOR CAP     ,,                      ,,3.5,Less than 5
IDC246,WSL DISTRIBUTOR CAP ,,                      ,,5,Less than 5
46897,WSL DISTRIBUTOR CAP ,,                      ,,1,Good
DDB5013,WSL DISTRIBUTOR CAP ,,                      ,,1.05,Good
LDC149,DISTRIBUTOR CAP     ,,                      ,,0.69999999999999996,Good
IDC247,WSL DISTRIBUTOR CAP ,,                      ,,1,Good
46903,WSL DISTRIBUTOR CAP ,,                      ,,0.75,Less than 10
DDJ5014,WSL DISTRIBUTOR CAP ,,                      ,,0.79000000000000004,Less than 10
LDC150,DISTRIBUTOR CAP     ,,                      ,,0.53000000000000003,Less than 10
IDC248,WSL DISTRIBUTOR CAP ,,                      ,,0.75,Less than 10
46905,WSL DISTRIBUTOR CAP ,,                      ,,0.5,Good
DDB5015,WSL DISTRIBUTOR CAP ,,                      ,,0.53000000000000003,Good
LDC151,DISTRIBUTOR CAP     ,,                      ,,0.34999999999999998,Good
IDC249,WSL DISTRIBUTOR CAP ,,                      ,,0.5,Good
46911,DISTRIBUTOR CAP     ,,                      ,,21.469999999999999,Less than 10
DDJ406,DISTRIBUTOR CAP     ,,                      ,,22.539999999999999,Less than 10
LDC152,DISTRIBUTOR CAP     ,,                      ,,15.029999999999999,Less than 10
IDC160,DISTRIBUTOR CAP     ,,                      ,,21.469999999999999,Less than 10
46920,DISTRIBUTOR CAP     ,,                      ,,10.5,1 Left
DDB5016,DISTRIBUTOR CAP     ,,                      ,,10.77,1 Left
LDC153,DISTRIBUTOR CAP     ,,                      ,,7.3499999999999996,1 Left
IDC260,DISTRIBUTOR CAP     ,,                      ,,10.5,1 Left
46921,DISTRIBUTOR CAP     ,,                      ,,7.8899999999999997,Less than 10
DDJ302,DISTRIBUTOR CAP     ,,                      ,,8.2799999999999994,Less than 10
LDC154,DISTRIBUTOR CAP     ,,                      ,,5.5199999999999996,Less than 10
IDC125,DISTRIBUTOR CAP     ,,                      ,,7.8899999999999997,Less than 10
46934,DISTRIBUTOR CAP     ,,                      ,,9.6400000000000006,Good
DDB158,DISTRIBUTOR CAP     ,,                      ,,10.119999999999999,Good
LDC155,DISTRIBUTOR CAP     ,,                      ,,6.75,Good
IDC090,DISTRIBUTOR CAP     ,,                      ,,9.6400000000000006,Good
46936,DISTRIBUTOR CAP     ,,                      ,,14.970000000000001,1 Left
DDJ545,DISTRIBUTOR CAP     ,,                      ,,15.720000000000001,1 Left
LDC156,DISTRIBUTOR CAP     ,,                      ,,10.48,1 Left
IDC115,DISTRIBUTOR CAP     ,,                      ,,14.970000000000001,1 Left
46938,DISTRIBUTOR CAP     ,,                      ,,6.7800000000000002,1 Left
DDJ470,DISTRIBUTOR CAP     ,,                      ,,7.1200000000000001,1 Left
LDC158,DISTRIBUTOR CAP     ,,                      ,,4.75,1 Left
IDC087,DISTRIBUTOR CAP     ,,                      ,,6.7800000000000002,1 Left
46939,WSL DISTRIBUTOR CAP ,,                      ,,2.5,Good
DDJ310,WSL DISTRIBUTOR CAP ,,                      ,,2.6299999999999999,Good
LDC159,WSL DISTRIBUTOR CAP ,,                      ,,1.75,Good
IDC111,WSL DISTRIBUTOR CAP ,,                      ,,2.5,Good
46942,DISTRIBUTOR CAP     ,,                      ,,15.210000000000001,Good
DDJ301,DISTRIBUTOR CAP     ,,                      ,,15.970000000000001,Good
LDC160,DISTRIBUTOR CAP     ,,                      ,,10.65,Good
IDC152,DISTRIBUTOR CAP     ,,                      ,,15.210000000000001,Good
46945,WSL DISTRIBUTOR CAP ,,                      ,,4.5,Good
DDJ182,WSL DISTRIBUTOR CAP ,,                      ,,4.7300000000000004,Good
LDC162,DISTRIBUTOR CAP     ,,                      ,,3.1499999999999999,Good
IDC130,WSL DISTRIBUTOR CAP ,,                      ,,4.5,Good
46947,DISTRIBUTOR CAP     ,,                      ,,9.9499999999999993,Less than 10
DDJ322,DISTRIBUTOR CAP     ,,                      ,,10.449999999999999,Less than 10
LDC164,DISTRIBUTOR CAP     ,,                      ,,6.9699999999999998,Less than 10
IDC120,DISTRIBUTOR CAP     ,,                      ,,9.9499999999999993,Less than 10
46948,DISTRIBUTOR CAP     ,,                      ,,17.370000000000001,Good
DDB304,DISTRIBUTOR CAP     ,,                      ,,17.829999999999998,Good
LDC165,DISTRIBUTOR CAP     ,,                      ,,12.16,Good
IDC038,DISTRIBUTOR CAP     ,,                      ,,17.370000000000001,Good
46949,DISTRIBUTOR CAP     ,,                      ,,36.579999999999998,Less than 10
DDB508,DISTRIBUTOR CAP     ,,                      ,,38.409999999999997,Less than 10
LDC166,DISTRIBUTOR CAP     ,,                      ,,25.609999999999999,Less than 10
IDC133,DISTRIBUTOR CAP     ,,                      ,,36.579999999999998,Less than 10
46950,DISTRIBUTOR CAP     ,,                      ,,12.99,Good
DDB509,DISTRIBUTOR CAP     ,,                      ,,13.640000000000001,Good
LDC167,DISTRIBUTOR CAP     ,,                      ,,9.0899999999999999,Good
IDC021,DISTRIBUTOR CAP     ,,                      ,,12.99,Good
46952,DISTRIBUTOR CAP     ,,                      ,,76.340000000000003,Good
DDB899,DISTRIBUTOR CAP     ,,                      ,,78.359999999999999,Good
LDC169,DISTRIBUTOR CAP     ,,                      ,,53.439999999999998,Good
IDC056,DISTRIBUTOR CAP     ,,                      ,,76.340000000000003,Good
46953,DISTRIBUTOR CAP     ,,                      ,,10.08,Good
DDB807,DISTRIBUTOR CAP     ,,                      ,,10.58,Good
LDC170,DISTRIBUTOR CAP     ,,                      ,,7.0599999999999996,Good
IDC097,DISTRIBUTOR CAP     ,,                      ,,10.08,Good
46958,WSL DISTRIBUTOR CAP ,,                      ,,1,Good
DDJ5017,WSL DISTRIBUTOR CAP ,,                      ,,1.05,Good
LDC172,DISTRIBUTOR CAP     ,,                      ,,0.69999999999999996,Good
IDC255,WSL DISTRIBUTOR CAP ,,                      ,,1,Good
LDC173,DISTRIBUTOR CAP     ,,                      ,,2.6699999999999999,Less than 5
46965,DISTRIBUTOR CAP     ,,                      ,,8.0399999999999991,Good
DDJ276,DISTRIBUTOR CAP     ,,                      ,,8.25,Good
LDC174,DISTRIBUTOR CAP     ,,                      ,,5.6299999999999999,Good
IDC057,DISTRIBUTOR CAP     ,,                      ,,8.0399999999999991,Good
46967,DISTRIBUTOR CAP     ,,                      ,,10.56,Less than 10
DDJ315,DISTRIBUTOR CAP     ,,                      ,,11.09,Less than 10
LDC175,DISTRIBUTOR CAP     ,,                      ,,7.3899999999999997,Less than 10
IDC113,DISTRIBUTOR CAP     ,,                      ,,10.56,Less than 10
46968,WSL DISTRIBUTOR CAP ,,                      ,,1.75,Good
DDJ328,WSL DISTRIBUTOR CAP ,,                      ,,1.8400000000000001,Good
LDC176,DISTRIBUTOR CAP     ,,                      ,,1.23,Good
IDC157,WSL DISTRIBUTOR CAP ,,                      ,,1.75,Good
46969,DISTRIBUTOR CAP     ,,                      ,,8,Good
DDJ548,DISTRIBUTOR CAP     ,,                      ,,8.2100000000000009,Good
LDC177,DISTRIBUTOR CAP     ,,                      ,,5.5999999999999996,Good
IDC099,DISTRIBUTOR CAP     ,,                      ,,8,Good
46971,DISTRIBUTOR CAP     ,,                      ,,18.260000000000002,Less than 10
DDB521,DISTRIBUTOR CAP     ,,                      ,,19.170000000000002,Less than 10
LDC178,DISTRIBUTOR CAP     ,,                      ,,12.779999999999999,Less than 10
IDC075,DISTRIBUTOR CAP     ,,                      ,,18.260000000000002,Less than 10
46976,DISTRIBUTOR CAP     ,,                      ,,13.869999999999999,Less than 10
DDB706,DISTRIBUTOR CAP     ,,                      ,,14.23,Less than 10
LDC179,DISTRIBUTOR CAP     ,,                      ,,9.7100000000000009,Less than 10
IDC048,DISTRIBUTOR CAP     ,,                      ,,13.869999999999999,Less than 10
46977,DISTRIBUTOR CAP     ,,                      ,,22.280000000000001,Good
DDB901,DISTRIBUTOR CAP     ,,                      ,,22.870000000000001,Good
LDC180,DISTRIBUTOR CAP     ,,                      ,,15.6,Good
IDC032,DISTRIBUTOR CAP     ,,                      ,,22.280000000000001,Good
46978,DISTRIBUTOR CAP     ,,                      ,,20.120000000000001,Less than 10
DDJ703,DISTRIBUTOR CAP     ,,                      ,,21.129999999999999,Less than 10
LDC181,DISTRIBUTOR CAP     ,,                      ,,14.08,Less than 10
IDC082,DISTRIBUTOR CAP     ,,                      ,,20.120000000000001,Less than 10
46983,DISTRIBUTOR CAP     ,,                      ,,19.010000000000002,Good
DDB100,DISTRIBUTOR CAP     ,,                      ,,19.510000000000002,Good
LDC183,DISTRIBUTOR CAP     ,,                      ,,13.31,Good
IDC030,DISTRIBUTOR CAP     ,,                      ,,19.010000000000002,Good
46984,DISTRIBUTOR CAP     ,,                      ,,19.149999999999999,Less than 5
DDJ319,DISTRIBUTOR CAP     ,,                      ,,20.109999999999999,Less than 5
LDC184,DISTRIBUTOR CAP     ,,                      ,,13.41,Less than 5
IDC167,DISTRIBUTOR CAP     ,,                      ,,19.149999999999999,Less than 5
46986,DISTRIBUTOR CAP     ,,                      ,,17.690000000000001,Good
DDJ700,DISTRIBUTOR CAP     ,,                      ,,18.16,Good
LDC185,DISTRIBUTOR CAP     ,,                      ,,12.380000000000001,Good
IDC078,DISTRIBUTOR CAP     ,,                      ,,17.690000000000001,Good
46987,DISTRIBUTOR CAP     ,,                      ,,9.4000000000000004,1 Left
DDJ314,DISTRIBUTOR CAP     ,,                      ,,9.8699999999999992,1 Left
LDC186,DISTRIBUTOR CAP     ,,                      ,,6.5800000000000001,1 Left
IDC062,DISTRIBUTOR CAP     ,,                      ,,9.4000000000000004,1 Left
46989,DISTRIBUTOR CAP     ,,                      ,,18.52,Good
DDJ467,DISTRIBUTOR CAP     ,,                      ,,19.010000000000002,Good
LDC187,DISTRIBUTOR CAP     ,,                      ,,12.960000000000001,Good
IDC061,DISTRIBUTOR CAP     ,,                      ,,18.52,Good
46990,WSL DISTRIBUTOR CAP ,,                      ,,0.75,Good
DDB5019,WSL DISTRIBUTOR CAP ,,                      ,,0.79000000000000004,Good
LDC188,DISTRIBUTOR CAP     ,,                      ,,0.53000000000000003,Good
IDC259,WSL DISTRIBUTOR CAP ,,                      ,,1.5,Good
46991,DISTRIBUTOR CAP     ,,                      ,,19.239999999999998,Good
DDB196,DISTRIBUTOR CAP     ,,                      ,,19.75,Good
LDC189,DISTRIBUTOR CAP     ,,                      ,,13.470000000000001,Good
IDC094,DISTRIBUTOR CAP     ,,                      ,,19.239999999999998,Good
46992,DISTRIBUTOR CAP     ,,                      ,,8.9499999999999993,Less than 10
DDB522,DISTRIBUTOR CAP     ,,                      ,,9.4000000000000004,Less than 10
LDC190,DISTRIBUTOR CAP     ,,                      ,,6.2699999999999996,Less than 10
IDC047,DISTRIBUTOR CAP     ,,                      ,,8.9499999999999993,Less than 10
46993,DISTRIBUTOR CAP     ,,                      ,,11.25,Good
DDB329,DISTRIBUTOR CAP     ,,                      ,,11.550000000000001,Good
LDC191,DISTRIBUTOR CAP     ,,                      ,,7.8799999999999999,Good
IDC147,DISTRIBUTOR CAP     ,,                      ,,11.25,Good
46997,DISTRIBUTOR CAP     ,,                      ,,13.16,Less than 10
DDJ313,DISTRIBUTOR CAP     ,,                      ,,13.51,Less than 10
LDC192,DISTRIBUTOR CAP     ,,                      ,,9.2100000000000009,Less than 10
IDC064,DISTRIBUTOR CAP     ,,                      ,,13.16,Less than 10
46999,DISTRIBUTOR CAP     ,,                      ,,105.79000000000001,Less than 10
DDB510,DISTRIBUTOR CAP     ,,                      ,,111.08,Less than 10
LDC193,DISTRIBUTOR CAP     ,,                      ,,74.049999999999997,Less than 10
IDC137,DISTRIBUTOR CAP     ,,                      ,,105.79000000000001,Less than 10
47010,ROTOR ARM           ,,                      ,,2.1800000000000002,Good
LRT001,ROTOR ARM           ,,                      ,,1.53,Good
IRT033,ROTOR ARM           ,,                      ,,2.1800000000000002,Good
47010S,ROTOR ARM           ,,                      ,,3.4199999999999999,Good
DRB432C,ROTOR ARM           ,,                      ,,3.5099999999999998,Good
LRT002,ROTOR ARM           ,,                      ,,2.3900000000000001,Good
IRT021,ROTOR ARM           ,,                      ,,3.4199999999999999,Good
47060S,ROTOR ARM           ,,                      ,,3.2000000000000002,Good
DRB447C,ROTOR ARM           ,,                      ,,3.2799999999999998,Good
LRT003,ROTOR ARM           ,,                      ,,2.2400000000000002,Good
IRT029,ROTOR ARM           ,,                      ,,3.2000000000000002,Good
47080S,ROTOR ARM           ,,                      ,,4.4900000000000002,Good
DRB453C,ROTOR ARM           ,,                      ,,4.71,Good
LRT004,ROTOR ARM           ,,                      ,,3.1400000000000001,Good
IRT076,ROTOR ARM           ,,                      ,,4.4900000000000002,Good
47110S,ROTOR ARM           ,,                      ,,2.8999999999999999,Good
DRB441C,ROTOR ARM           ,,                      ,,2.9700000000000002,Good
LRT005,ROTOR ARM           ,,                      ,,2.0299999999999998,Good
IRT011,ROTOR ARM           ,,                      ,,2.8999999999999999,Good
47150S,ROTOR ARM           ,,                      ,,3.25,Good
DRB462C,ROTOR ARM           ,,                      ,,3.3300000000000001,Good
LRT007,ROTOR ARM           ,,                      ,,2.2799999999999998,Good
IRT007,ROTOR ARM           ,,                      ,,3.25,Good
47160S,ROTOR ARM           ,,                      ,,3.3999999999999999,Good
DRB464C,ROTOR ARM           ,,                      ,,3.4900000000000002,Good
LRT008,ROTOR ARM           ,,                      ,,2.3799999999999999,Good
IRT006,ROTOR ARM           ,,                      ,,3.3999999999999999,Good
47190,WSL ROTOR ARM       ,,                      ,,0.5,Good
DRB5000,WSL ROTOR ARM       ,,                      ,,0.53000000000000003,Good
LRT009,ROTOR ARM           ,,                      ,,0.34999999999999998,Good
IRT110,WSL ROTOR ARM       ,,                      ,,0.5,Good
47210,WSL ROTOR ARM       ,,                      ,,1.25,Good
DRB5001,WSL ROTOR ARM       ,,                      ,,1.3100000000000001,Good
LRT010,WSL ROTOR ARM       ,,                      ,,0.88,Good
IRT112,WSL ROTOR ARM       ,,                      ,,1.25,Good
47300,ROTOR ARM           ,,                      ,,2.1899999999999999,Good
DRB221C,ROTOR ARM           ,,                      ,,2.25,Good
LRT012,ROTOR ARM           ,,                      ,,1.53,Good
IRT046,ROTOR ARM           ,,                      ,,2.1899999999999999,Good
47300S,ROTOR ARM           ,,                      ,,2.9500000000000002,Good
DRB204C,ROTOR ARM           ,,                      ,,3.1000000000000001,Good
LRT013,ROTOR ARM           ,,                      ,,2.0699999999999998,Good
IRT064,ROTOR ARM           ,,                      ,,2.9500000000000002,Good
47330,WSL ROTOR ARM       ,,                      ,,0.5,Good
DRB222,WSL ROTOR ARM       ,,                      ,,0.53000000000000003,Good
LRT014,ROTOR ARM           ,,                      ,,0.34999999999999998,Good
IRT115,WSL ROTOR ARM       ,,                      ,,0.5,Good
47360S,WSL ROTOR ARM       ,,                      ,,1,Less than 10
DRB208C,WSL ROTOR ARM       ,,                      ,,1.05,Less than 10
LRT015,WSL ROTOR ARM       ,,                      ,,0.69999999999999996,Less than 10
IRT116,WSL ROTOR ARM       ,,                      ,,1,Less than 10
47370,WSL ROTOR ARM       ,,                      ,,1.5,Good
DRB5003,WSL ROTOR ARM       ,,                      ,,1.5800000000000001,Good
LRT016,ROTOR ARM           ,,                      ,,1.05,Good
IRT117,WSL ROTOR ARM       ,,                      ,,1.5,Good
47371S,WSL ROTOR ARM       ,,                      ,,0.5,Good
DRB245C,WSL ROTOR ARM       ,,                      ,,0.53000000000000003,Good
LRT017,ROTOR ARM           ,,                      ,,0.34999999999999998,Good
IRT118,WSL ROTOR ARM       ,,                      ,,0.5,Good
47380,WSL ROTOR ARM       ,,                      ,,1.3400000000000001,Good
DRB233C,WSL ROTOR ARM       ,,                      ,,1.4099999999999999,Good
LRT018,ROTOR ARM           ,,                      ,,0.93999999999999995,Good
IRT071,WSL ROTOR ARM       ,,                      ,,1.3400000000000001,Good
47400,ROTOR ARM           ,,                      ,,2.1499999999999999,Good
DRB205C,ROTOR ARM           ,,                      ,,2.21,Good
LRT021,ROTOR ARM           ,,                      ,,1.51,Good
IRT031,ROTOR ARM           ,,                      ,,2.1499999999999999,Good
47410,ROTOR ARM           ,,                      ,,2.6000000000000001,Good
DRB234C,ROTOR ARM           ,,                      ,,2.6699999999999999,Good
LRT022,ROTOR ARM           ,,                      ,,1.8200000000000001,Good
